product_id,seller_id,product_name,category,subcategory,brand,unit_price,cost_price,stock_quantity,product_status,created_date,_dq_issue
P005508,S00792,Soft Plush Teddy Bear Combo,Toys,Outdoor Toys,LEGO,3081.06,2571.99,87,Inactive,2025-01-03,
P008082,S00510,Toor Dal 1kg (New Edition),Grocery,Staples,Generic,1597.86,1305.2,603,Active,2025-05-14,
P001637,S00842,Badminton Racket Premium,Sports & Fitness,Fitness Equipment,Decathlon,3906.56,2514.33,871,Active,2020-08-10,
P002465,S00017,Protein Powder Supplement - Pack of 2,Health & Wellness,Ayurveda,Omron,3130.9,1838.8,1291,Active,2025-07-23,
P001361,S00965,Jigsaw Puzzle 500 Pieces - Pack of 2,Toys,Outdoor Toys,Hot Wheels,954.53,562.16,292,Active,2020-05-02,
P001229,S00449,Bestselling Fiction Novel Standard,Books,Non-Fiction,HarperCollins,1147.16,688.13,1781,Discontinued,2019-11-07,
P002164,S00228,Digital Blood Pressure Monitor - Pack of 2,Health & Wellness,Medical Devices,Omron,2980.64,2117.13,399,Active,2021-11-08,
P009544,S00244,LED Study Lamp Combo,Home & Kitchen,Cookware,Cello,3349.23,2345.06,370,Active,2021-06-21,
P002152,S00612,4K Action Camera,Electronics,Cameras,Samsung,26226.1,17132.41,893,Inactive,2020-12-12,
P006432,S00616,Smart Watch Fitness Tracker (New Edition),Electronics,Smart Watches,Sony,43487.94,35472.75,1053,Inactive,2026-07-03,
P007648,S00696,Cycling Helmet - Pack of 2,Sports & Fitness,Sportswear,SG,10534.27,7380.78,1403,Active,2021-10-27,
P004618,S00782,Protein Powder Supplement Premium,Health & Wellness,Personal Health,Omron,3490.24,2937.6,1334,Active,2026-07-06,
P004833,S00276,Football Size 5 (New Edition),Sports & Fitness,Sportswear,Decathlon,8108.37,5226.5,855,Active,2020-04-15,
P003107,S00516,Pulse Oximeter (New Edition),Health & Wellness,Ayurveda,Himalaya,1568.02,1215.45,99,Discontinued,2024-05-02,
P007248,S00145,Competitive Exam Guide Combo,Books,Children's Books,Scholastic,1496.63,978.87,1732,Active,2027-01-20,future_created_date
P002887,S00628,Car Air Freshener Combo,Automotive,Tools,Michelin,7732.86,6245.11,558,Active,2022-02-05,
P009611,S00206,Protein Powder Supplement (New Edition),Health & Wellness,Supplements,Generic,5835.43,3627.58,1569,Active,2021-10-18,
P002629,S00957,Men's Slim Fit Jeans (New Edition),Fashion,Men's Clothing,H&M,2586.31,2049.96,1449,Active,2025-07-02,
P006297,S00636,Multigrain Cereal - Pack of 2,Grocery,Snacks,Fortune,2328.95,1325.28,1004,Active,2025-11-29,
P006366,S00854,Men's Cotton Casual Shirt - Pack of 2,Fashion,Watches,Generic,1699.36,1019.78,1039,Active,2022-07-19,
P009017,S00975,Pulse Oximeter Combo,Health & Wellness,Medical Devices,Patanjali,2372.01,2015.66,280,Inactive,2025-06-27,
P001316,S00867,Camping Tent 2-Person Premium,Sports & Fitness,Yoga,SG,10889.59,8733.38,1677,Inactive,2025-04-16,
P006240,S00144,Wireless Mouse Premium,Electronics,Headphones,HP,57123.04,43898.1,333,Active,2020-05-03,
P005835,S00593,Cold Drink 2L Bottle Combo,Grocery,Personal Care,Tata,1632.18,1301.33,1454,Active,2026-06-27,
P005076,S00667,Women's Floral Printed Kurti Combo,Fashion,Accessories,Adidas,2931.88,1707.57,1006,Inactive,2022-11-11,
P007321,S00764,Building Blocks Set Standard,Toys,Outdoor Toys,LEGO,2627.23,2201.79,1725,Active,2024-12-08,
P002364,S00456,Digital Weighing Scale - Pack of 2,Health & Wellness,Ayurveda,HealthKart,1278.52,865.68,1691,Active,2021-01-21,
P007929,S00358,Beard Grooming Kit Premium,Beauty & Personal Care,Haircare,Mamaearth,2880.56,1613.26,248,Active,2026-03-20,
P008238,S00491,Basmati Rice 5kg Premium,Grocery,Beverages,Amul,685.0,383.6,1212,Active,2021-01-24,
P009109,S00496,USB Type-C Fast Charger Premium,Electronics,Smart Watches,Dell,28638.31,22919.21,759,Active,2024-02-12,
P001827,S00844,Perfume Eau De Parfum - Pack of 2,Beauty & Personal Care,Personal Hygiene,Nivea,2359.51,1710.73,34,Inactive,2021-12-24,
P000826,S00496,Classic Comic Collection (New Edition),Books,Fiction,Penguin,750.22,504.24,59,Active,2022-01-13,
P004354,S00029,Business Strategy Book (New Edition),Books,Non-Fiction,HarperCollins,252.31,188.13,307,Active,2025-04-29,
P008126,S00901,Portable Bluetooth Speaker - Pack of 2,Electronics,Smart Watches,Sony,36587.5,23386.19,1988,Active,2024-02-06,
P007691,S00148,Mixed Dry Fruits Pack Standard,Grocery,Beverages,Generic,1293.45,934.11,283,Inactive,2025-04-18,
P002731,S00585,Car Seat Cover Set,Automotive,Bike Accessories,Studds,4840.57,2818.85,825,Active,2020-06-08,
P009420,S00496,Plastic Storage Containers Combo,Home & Kitchen,Furniture,Bajaj,4055.09,3130.66,820,Discontinued,2026-01-18,
P003678,S00585,Remote Control Car,Toys,Action Figures,Fisher-Price,3204.61,2002.72,1076,Inactive,2020-04-11,
P009552,S00750,Car Phone Mount Holder Premium,Automotive,Bike Accessories,Bosch,7821.01,6623.07,1935,Active,2019-07-01,
P006568,S00567,Tyre Inflator Pump - Pack of 2,Automotive,Bike Accessories,Generic,142.02,104.77,61,Active,2025-06-24,
P005552,S00354,Bike Cover Waterproof Standard,Automotive,Bike Accessories,Studds,4688.32,3323.06,1050,Active,2024-06-06,
P009772,S00117,Bike Helmet ISI Certified,Automotive,Bike Accessories,3M,7332.8,5852.38,1346,Active,2020-10-30,
P007205,S00533,Digital Blood Pressure Monitor Standard,Health & Wellness,Supplements,Himalaya,1994.97,1361.56,259,Active,2021-10-02,
P000262,S00258,Ceramic Dinner Set (New Edition),Home & Kitchen,Storage,Nilkamal,7314.53,4191.78,1933,Active,2026-06-04,
P009722,S00949,Car Seat Cover Set Standard,Automotive,Bike Accessories,Bosch,4844.95,3318.72,505,Active,2024-03-31,
P006909,S00457,Men's Leather Formal Shoes Premium,Fashion,Footwear,Adidas,834.77,568.06,106,Active,2022-09-10,
P009052,S00242,Classic Comic Collection Combo,Books,Children's Books,Penguin,1410.86,824.78,1215,Active,2026-04-09,
P000590,S00777,Building Blocks Set Premium,Toys,Action Figures,Generic,3007.41,1674.36,639,Active,2021-10-07,
P000093,S00676,Yoga Mat Anti-Slip Premium,Sports & Fitness,Outdoor Gear,Cosco,3687.19,2677.2,1002,Inactive,2024-06-03,
P005819,S00463,Cotton Bedsheet Set,Home & Kitchen,Furniture,Prestige,11519.11,9306.1,1020,Active,2020-04-12,
P007622,S00799,USB Type-C Fast Charger Standard,Electronics,Accessories,Boat,64517.63,54536.8,1403,Active,2022-08-14,
P005965,S00210,Hair Growth Serum Premium,Beauty & Personal Care,Makeup,Dove,843.3,705.52,58,Discontinued,2022-08-05,
P002932,S00923,Tyre Inflator Pump Premium,Automotive,Car Care,Studds,2149.98,1205.24,796,Active,2023-05-22,
P001546,S00930,Moisturizing Body Lotion Standard,Beauty & Personal Care,Makeup,Himalaya,2525.32,1559.17,260,Active,2025-02-16,
P009332,S00681,Cycling Helmet Combo,Sports & Fitness,Yoga,Decathlon,5512.16,3766.84,720,Active,2020-08-24,
P002397,S00478,Matte Lipstick Premium,Beauty & Personal Care,Skincare,Generic,2066.73,1595.75,1484,Active,2024-01-22,
P000924,S00515,Electric Kettle Premium,Home & Kitchen,Furniture,Milton,2100.68,1461.95,1942,Active,2025-10-09,
P006734,S00764,Wooden Puzzle Board Standard,Toys,Puzzles,Generic,3196.18,2015.0,581,Discontinued,2022-01-05,
P002069,S00952,Gaming Laptop 15.6 inch Standard,Electronics,Mobiles,Mi,34910.0,22388.34,131,Active,2026-04-07,
P004701,S00601,USB Type-C Fast Charger - Pack of 2,Electronics,Smart Watches,HP,4880.32,3950.33,1709,Discontinued,2021-02-03,
P001887,S00269,Pulse Oximeter Combo,Health & Wellness,Personal Health,HealthKart,394.06,310.03,331,Active,2022-11-24,
P008381,S00923,Hair Growth Serum Premium,Beauty & Personal Care,Personal Hygiene,Nivea,220.46,174.93,350,Inactive,2019-07-06,
P005639,S00445,Assorted Namkeen Pack Standard,Grocery,Staples,Haldiram's,2140.92,1627.87,751,Active,2019-12-20,
P005605,S00350,Mixed Dry Fruits Pack,Grocery,Beverages,Britannia,2224.85,1662.73,517,Active,2020-06-16,
P000394,S00093,Noise Cancelling Earbuds Standard,Electronics,Mobiles,Noise,53686.91,31929.93,1596,Active,2020-07-19,
P003717,S00510,Women's Handbag Standard,Fashion,Women's Clothing,H&M,2288.05,1778.33,1825,Inactive,2020-03-15,
P007356,S00280,Cold Drink 2L Bottle Combo,Grocery,Snacks,Amul,1686.43,973.64,132,Inactive,2022-11-28,
P002874,S00344,Digital Blood Pressure Monitor (New Edition),Health & Wellness,Ayurveda,Omron,4580.63,2542.21,1600,Active,2025-11-17,
P004646,S00930,Car Seat Cover Set Standard,Automotive,Car Accessories,Bosch,6108.38,4488.85,318,Active,2025-09-29,
P006937,S00683,Multivitamin Tablets Combo,Health & Wellness,Supplements,Omron,4949.57,2741.12,1834,Active,2023-02-09,
P001382,S00927,Bestselling Fiction Novel (New Edition),Books,Children's Books,Penguin,1279.1,984.57,515,Active,2023-02-06,
P004914,S00171,Wireless Bluetooth Headphones Combo,Electronics,Cameras,Samsung,58841.15,43300.92,1703,Inactive,2026-01-29,
P007710,S00329,Herbal Face Wash (New Edition),Beauty & Personal Care,Fragrances,Himalaya,1323.38,767.66,534,Active,2026-02-27,
P000660,S00254,Kids Tricycle Premium,Toys,Outdoor Toys,Funskool,1769.06,1436.09,670,Active,2021-11-27,
P005579,S00446,First Aid Kit (New Edition),Health & Wellness,Supplements,Dabur,4453.99,3350.04,1224,Active,2020-02-22,
P004956,S00768,,Sports & Fitness,Sportswear,Nivia,8362.17,4739.16,370,Active,2022-12-29,missing_product_name
P007697,S00688,Cricket Bat Kashmir Willow Combo,Sports & Fitness,Sportswear,Cosco,4643.98,3276.51,1842,Inactive,2021-04-12,
P001054,S00056,Water Gun Toy Premium,Toys,Outdoor Toys,Hot Wheels,3582.88,2168.44,189,Inactive,2024-03-21,
P005279,S00634,Mixer Grinder (New Edition),Home & Kitchen,Cookware,Milton,1410.9,1072.28,58,Active,2025-12-22,
P006670,S00484,Cricket Bat Kashmir Willow - Pack of 2,Sports & Fitness,Yoga,Decathlon,5562.72,4171.16,1587,Active,2020-02-04,
P000728,S00412,Masala Chai Tea Bags Premium,Grocery,Personal Care,Britannia,1363.67,831.87,514,Active,2024-06-30,
P001143,S00696,4K Action Camera,Electronics,Accessories,Realme,53387.91,37362.47,975,Active,2022-01-04,
P001195,S00100,Resistance Bands Set Premium,Sports & Fitness,Yoga,SG,7118.35,5932.65,475,Active,2023-03-29,
P007993,S00644,Wooden Puzzle Board,Toys,Educational Toys,Generic,1344.12,1016.68,1872,Active,2022-11-14,
P001420,S00510,Noise Cancelling Earbuds Standard,Electronics,Cameras,Sony,38985.79,25989.59,1610,Inactive,2020-01-12,
P000722,S00313,Sunscreen SPF 50,Beauty & Personal Care,Haircare,Dove,2740.04,1560.86,234,Active,2019-08-20,
P008619,S00358,Masala Chai Tea Bags - Pack of 2,Grocery,Personal Care,Haldiram's,1875.38,1572.04,1182,Active,2023-07-18,
P004621,S00810,Cycling Helmet (New Edition),Sports & Fitness,Fitness Equipment,Nivia,1199.87,986.73,62,Discontinued,2020-06-02,
P007273,S00051,Self-Help Motivational Book Standard,Books,Children's Books,Penguin,620.38,347.97,191,Inactive,2025-11-05,
P009860,S00531,Car Air Freshener Standard,Automotive,Car Care,Michelin,7779.66,5065.36,1114,Discontinued,2021-03-11,
P008817,S00050,Cookbook Recipes Collection - Pack of 2,Books,Non-Fiction,Scholastic,165.45,127.76,76,Active,2026-05-26,
P003489,S00724,4K Action Camera Standard,Electronics,Smart Watches,Dell,77604.55,49648.94,1426,Inactive,2024-06-03,
P008260,S00643,Men's Sports Sneakers Standard,Fashion,Footwear,Puma,4203.59,2588.21,1025,Active,2021-11-04,
P006798,S00535,Mixer Grinder Standard,Home & Kitchen,Furniture,Nilkamal,12206.49,10142.21,1098,Discontinued,2020-07-31,
P008933,S00477,Aloe Vera Gel,Beauty & Personal Care,Haircare,Nivea,1053.14,622.95,542,Active,2025-04-01,
P002025,S00317,4K Action Camera Premium,Electronics,Mobiles,HP,14664.6,8628.75,381,Active,2021-08-07,
P009098,S00219,Ceramic Dinner Set Combo,Home & Kitchen,Furniture,Cello,12046.88,9184.23,351,Active,2020-04-02,
P008613,S00457,Instant Coffee Powder - Pack of 2,Grocery,Snacks,Generic,2482.42,1775.53,1704,Active,2020-03-31,
P009795,S00503,Tyre Inflator Pump Standard,Automotive,Car Care,Bosch,4931.7,4002.68,1286,Active,2023-11-14,
P003655,S00914,Yoga Mat Anti-Slip Standard,Sports & Fitness,Sportswear,Decathlon,2520.94,1913.67,520,Active,2025-11-23,
P002908,S00994,Smart Watch Fitness Tracker (New Edition),Electronics,Laptops,Dell,16049.03,13163.58,856,Inactive,2025-05-29,
P003670,S00118,Jigsaw Puzzle 500 Pieces (New Edition),Toys,Board Games,Hot Wheels,1185.06,859.6,1885,Discontinued,2020-08-11,
P007414,S00247,Pulse Oximeter - Pack of 2,Health & Wellness,Medical Devices,Himalaya,5268.6,3279.64,1915,Active,2021-10-11,
P008015,S00507,Self-Help Motivational Book,Books,Academic,Scholastic,946.95,625.35,1519,Inactive,2023-02-12,
P006875,S00610,Instant Coffee Powder (New Edition),Grocery,Dairy,Britannia,2352.03,1818.64,1891,Active,2026-02-21,
P003295,S00304,Skipping Rope (New Edition),Sports & Fitness,Yoga,Nivia,5280.58,4026.95,163,Active,2019-09-26,
P006216,S00074,Women's Analog Wrist Watch Standard,Fashion,Men's Clothing,Generic,3158.03,1797.68,1503,Active,2020-10-29,
P000779,S00692,Jigsaw Puzzle 500 Pieces (New Edition),Toys,Board Games,Generic,2793.27,2343.39,808,Inactive,2020-05-24,
P002187,S00544,Cricket Bat Kashmir Willow Combo,Sports & Fitness,Fitness Equipment,Generic,649.85,368.93,671,Inactive,2020-07-18,
P004215,S00362,Wireless Mouse,Electronics,Accessories,Boat,57196.94,42288.49,1054,Active,2021-06-21,
P002946,S00717,Board Game Family Pack Standard,Toys,Board Games,LEGO,2550.81,2109.85,1275,Active,2025-06-10,
P009820,S00280,4K Action Camera,Electronics,Cameras,Realme,65061.66,40656.94,220,Active,2024-04-17,
P007612,S00670,Stainless Steel Water Bottle,Home & Kitchen,Home Decor,Bajaj,13136.49,9082.75,1261,Active,2023-12-09,
P000170,S00377,Basmati Rice 5kg Premium,Grocery,Beverages,Generic,849.85,499.15,894,Inactive,2024-05-06,
P000708,S00754,Smart Watch Fitness Tracker,Electronics,Mobiles,HP,31089.48,21361.08,638,Active,2024-05-23,
P001332,S00392,Sunscreen SPF 50 (New Edition),Beauty & Personal Care,Haircare,Nivea,167.69,113.74,667,Active,2021-08-25,
P006359,S00108,Pulse Oximeter - Pack of 2,Health & Wellness,Personal Health,Omron,3240.99,2138.09,1308,Active,2026-01-25,
P008162,S00140,Sunscreen SPF 50 Combo,Beauty & Personal Care,Fragrances,WOW,2392.72,1585.28,1357,Discontinued,2019-11-25,
P000670,S00463,Car Air Freshener Premium,Automotive,Car Accessories,Generic,6620.32,5427.57,1271,Active,2020-02-24,
P007404,S00294,Men's Leather Formal Shoes (New Edition),Fashion,Watches,Generic,1433.37,936.27,735,Discontinued,2023-12-14,
P002708,S00819,Women's Running Shoes (New Edition),Fashion,Watches,Van Heusen,2724.51,1816.65,1059,Discontinued,2020-09-05,
P000083,S00911,Poetry Anthology Combo,Books,Academic,Generic,712.3,519.56,884,Active,2026-03-08,
P003393,S00912,Herbal Face Wash Premium,Beauty & Personal Care,Haircare,Himalaya,200.89,168.58,1054,Active,2025-01-26,
P002522,S00483,Wooden Bookshelf Standard,Home & Kitchen,Cookware,Prestige,11186.86,8384.51,585,Active,2024-07-29,
P006295,S00621,Classic Comic Collection (New Edition),Books,Fiction,Penguin,798.02,538.04,590,Inactive,2024-02-17,
P002038,S00919,Running Track Pants,Sports & Fitness,Sportswear,Generic,10817.49,6735.76,1301,Inactive,2024-10-13,
P001472,S00380,Men's Leather Formal Shoes Combo,Fashion,Accessories,H&M,1982.49,1572.69,1023,Active,2024-11-24,
P004510,S00591,Beard Grooming Kit Premium,Beauty & Personal Care,Fragrances,Nivea,256.77,181.58,209,Active,2019-12-02,
P006678,S00884,Cold Drink 2L Bottle Standard,Grocery,Snacks,Tata,1301.86,758.15,1052,Inactive,2025-07-11,
P005337,S00113,Gaming Laptop 15.6 inch Standard,Electronics,Smart Watches,Sony,56823.11,37794.31,684,Discontinued,2024-09-04,
P009145,S00367,Bike Riding Gloves (New Edition),Automotive,Bike Accessories,Studds,6268.34,4612.09,1251,Active,2023-11-09,
P003087,S00970,4K Action Camera Premium,Electronics,Headphones,Samsung,65516.48,49303.19,698,Active,2020-03-18,
P003764,S00843,Car Vacuum Cleaner - Pack of 2,Automotive,Car Accessories,Studds,2948.99,2319.41,603,Discontinued,2023-06-06,
P003442,S00072,Cycling Helmet Premium,Sports & Fitness,Outdoor Gear,Yonex,6106.6,5055.4,1307,Active,2026-07-30,
P000482,S00938,First Aid Kit (New Edition),Health & Wellness,Ayurveda,Patanjali,2995.24,2531.93,1046,Active,2021-11-26,
P005957,S00385,Self-Help Motivational Book Premium,Books,Non-Fiction,Scholastic,408.97,282.14,225,Active,2022-10-27,
P003988,S00648,Stainless Steel Water Bottle Combo,Home & Kitchen,Storage,Nilkamal,4292.75,2497.68,252,Active,2022-09-29,
P002352,S00808,Car Seat Cover Set Premium,Automotive,Bike Accessories,Studds,6370.3,3761.62,352,Active,2025-02-09,
P004216,S01000,Instant Coffee Powder Premium,Grocery,Snacks,Britannia,2252.52,1436.88,1475,Active,2023-11-01,
P003626,S00886,Body Deodorant Spray Premium,Beauty & Personal Care,Personal Hygiene,Generic,2765.14,1534.68,758,Active,2022-07-29,
P000538,S00201,Cotton Bedsheet Set - Pack of 2,Home & Kitchen,Furniture,Bajaj,7368.62,5494.59,1149,Active,2025-04-17,
P004574,S00007,Classic Comic Collection,Books,Fiction,Generic,892.76,720.59,96,Active,2024-03-26,
P002243,S00856,Microfiber Car Cleaning Cloth Combo,Automotive,Car Care,3M,1037.17,600.56,500,Discontinued,2020-05-03,
P003485,S00546,Skipping Rope Premium,Sports & Fitness,Sportswear,Nivia,3710.32,2622.47,294,Active,2024-12-14,
P004085,S00553,Men's Slim Fit Jeans,Fashion,Women's Clothing,H&M,2764.72,1663.77,835,Discontinued,2022-12-07,
P005396,S00494,Badminton Racket Standard,Sports & Fitness,Outdoor Gear,Yonex,772.35,487.77,170,Active,2023-11-17,
P009068,S00713,Self-Help Motivational Book Standard,Books,Children's Books,Scholastic,825.71,572.05,198,Active,2021-03-28,
P001601,S00961,Biography of a Historical Figure Combo,Books,Children's Books,HarperCollins,761.92,426.05,758,Active,2022-01-21,
P004722,S00460,Women's Analog Wrist Watch Premium,Fashion,Watches,Levis,447.46,298.24,1257,Active,2025-07-29,
P002775,S00113,Bike Riding Gloves - Pack of 2,Automotive,Car Accessories,Studds,2746.49,2328.59,725,Active,2020-11-25,
P006491,S00863,Digital Weighing Scale Combo,Health & Wellness,Ayurveda,Patanjali,3415.59,2725.79,463,Active,2019-09-01,
P001416,S00246,Self-Help Motivational Book,Books,Children's Books,Generic,573.02,378.03,1966,Inactive,2021-07-11,
P003011,S00725,Wall Clock Premium,Home & Kitchen,Cookware,Bajaj,13945.34,7774.88,1044,Active,2022-07-06,
P003831,S00803,Skipping Rope - Pack of 2,Sports & Fitness,Fitness Equipment,SG,7199.3,5117.72,1391,Active,2025-04-25,
P002339,S00610,Protein Powder Supplement,Health & Wellness,Ayurveda,Himalaya,5447.75,3623.73,1586,Inactive,2020-06-15,
P006864,S00138,Body Deodorant Spray,Beauty & Personal Care,Makeup,WOW,2946.96,2036.28,1997,Active,2022-08-26,
P005104,S00368,Women's Handbag Premium,Fashion,Watches,Van Heusen,1557.32,1167.49,942,Active,2023-02-27,
P003205,S00981,Men's Slim Fit Jeans Standard,Fashion,Footwear,Puma,4960.77,3056.11,1438,Active,2022-09-21,
P008134,S00377,Men's Sports Sneakers (New Edition),Fashion,Footwear,Adidas,1665.15,1146.13,1097,Active,2025-08-18,
P005683,S00009,Toor Dal 1kg Standard,Grocery,Snacks,Tata,2016.38,1109.98,1245,Inactive,2024-08-30,
P003908,S00221,Board Game Family Pack - Pack of 2,Toys,Puzzles,LEGO,2163.14,1777.25,342,Inactive,2024-12-14,
P006660,S00057,Women's Handbag Combo,Fashion,Watches,Generic,1237.82,870.68,1145,Inactive,2020-09-21,
P009744,S00490,Business Strategy Book Standard,Books,Children's Books,Penguin,1349.49,752.71,1299,Inactive,2020-01-06,
P007058,S00242,HD Webcam,Electronics,Laptops,HP,40885.78,29550.58,1039,Discontinued,2026-03-31,
P008252,S00012,Badminton Racket Premium,Sports & Fitness,Outdoor Gear,Generic,8745.56,5306.11,1033,Active,2024-10-12,
P004485,S00907,Perfume Eau De Parfum Premium,Beauty & Personal Care,Haircare,Himalaya,2010.66,1156.19,1791,Active,2022-08-29,
P009049,S00779,Electric Kettle Standard,Home & Kitchen,Kitchen Appliances,Philips,8498.56,4863.56,9,Active,2026-02-16,
P000132,S00739,Tyre Inflator Pump Combo,Automotive,Bike Accessories,Studds,2792.42,1845.83,664,Inactive,2025-10-11,
P006824,S00941,Wireless Mouse Standard,Electronics,Headphones,Noise,40220.4,26705.0,577,Active,2024-03-21,
P002516,S00280,Women's Handbag Standard,Fashion,Accessories,Roadster,4424.79,2612.74,689,Discontinued,2025-08-22,
P006079,S00814,Men's Cotton T-Shirt,Fashion,Women's Clothing,Generic,2173.39,1208.98,1948,Active,2025-06-06,
P003294,S00904,Bike Cover Waterproof Combo,Automotive,Tools,Bosch,3387.37,2187.17,611,Active,2025-02-20,
P000523,S00961,Anti-Dandruff Shampoo Premium,Beauty & Personal Care,Fragrances,Himalaya,275.09,197.35,1823,Active,2023-07-21,
P003681,S00978,Pulse Oximeter Premium,Health & Wellness,Ayurveda,Omron,4996.84,3540.93,1858,Active,2020-10-12,
P002335,S00437,Sunscreen SPF 50 - Pack of 2,Beauty & Personal Care,Haircare,Generic,1242.33,744.11,270,Active,2025-06-10,
P009746,S00180,Car Air Freshener (New Edition),Automotive,Car Care,Bosch,5079.45,3332.48,27,Active,2023-04-11,
P007837,S00611,Men's Cotton Casual Shirt - Pack of 2,Fashion,Men's Clothing,Biba,804.97,518.83,1294,Active,2023-05-12,
P001840,S00833,Beard Grooming Kit - Pack of 2,Beauty & Personal Care,Skincare,WOW,1062.54,893.21,1782,Active,2025-05-13,
P009555,S00369,Bike Riding Gloves,Automotive,Bike Accessories,Studds,4112.65,2836.98,1656,Active,2020-05-06,
P004210,S00691,Cold Pressed Groundnut Oil Combo,Grocery,Dairy,Britannia,1440.24,851.6,402,Active,2025-12-15,
P003229,S00132,Kids Tricycle Premium,Toys,Educational Toys,Generic,308.21,182.43,503,Active,2024-11-16,
P007139,S00793,Car Vacuum Cleaner Combo,Automotive,Bike Accessories,Studds,3936.83,2373.65,33,Active,2020-05-11,
P009193,S00267,Self-Help Motivational Book - Pack of 2,Books,Children's Books,Generic,1400.69,802.23,1024,Inactive,2022-11-04,
P001950,S00073,Aloe Vera Gel - Pack of 2,Beauty & Personal Care,Makeup,Mamaearth,2714.82,2083.91,72,Active,2019-12-03,
P008021,S00844,Basmati Rice 5kg Premium,Grocery,Personal Care,Tata,437.91,366.37,1355,Active,2024-04-02,
P002575,S00714,Jigsaw Puzzle 500 Pieces - Pack of 2,Toys,Board Games,Hot Wheels,1493.99,872.99,1600,Active,2025-04-24,
P008903,S00970,Smartphone 128GB Storage Standard,Electronics,Headphones,HP,33963.28,22246.03,1918,Active,2021-08-28,
P003912,S00623,Sunscreen SPF 50,Beauty & Personal Care,Skincare,WOW,1146.3,698.34,1068,Active,2020-03-31,
P004404,S00666,Bike Cover Waterproof - Pack of 2,Automotive,Bike Accessories,Bosch,3609.12,2286.35,896,Inactive,2022-01-03,
P000962,S00077,Car Vacuum Cleaner (New Edition),Automotive,Bike Accessories,Michelin,1114.22,820.84,1126,Active,2023-09-11,
P001699,S00413,Business Strategy Book (New Edition),Unknown,Non-Fiction,Scholastic,1312.65,738.62,1615,Active,2023-07-21,invalid_category
P002919,S00998,Classic Comic Collection (New Edition),Books,Non-Fiction,Scholastic,266.67,191.34,376,Active,2020-07-07,
P001257,S00216,Car Dashboard Camera Standard,Automotive,Tools,Bosch,3146.26,2238.2,1438,Active,2022-08-26,
P009383,S00795,Ceramic Dinner Set Premium,Home & Kitchen,Kitchen Appliances,Milton,9334.29,6599.52,628,Discontinued,2024-03-09,
P008840,S00620,Portable Bluetooth Speaker - Pack of 2,Electronics,Accessories,Mi,71398.97,42460.19,500,Active,2019-11-08,
P000665,S00437,Building Blocks Set Premium,Toys,Action Figures,Fisher-Price,1397.67,782.44,1541,Active,2026-04-13,
P000625,S00792,Football Size 5 (New Edition),Sports & Fitness,Outdoor Gear,Decathlon,7903.62,5274.45,1382,Active,2026-01-06,
P001207,S00040,Noise Cancelling Earbuds Standard,Electronics,Cameras,HP,49091.38,37456.58,856,Active,2026-04-17,
P001700,S00387,Football Size 5 Premium,Sports & Fitness,Sportswear,Nivia,424.7,244.36,630,Active,2022-07-21,
P008050,S00920,Car Seat Cover Set Premium,Automotive,Car Accessories,Studds,3487.0,2624.34,1960,Inactive,2020-05-06,
P006348,S00302,Beard Grooming Kit (New Edition),Beauty & Personal Care,Haircare,Mamaearth,1203.83,788.04,291,Active,2024-04-15,
P009757,S00113,Educational Learning Tablet - Pack of 2,Toys,Board Games,Hot Wheels,669.84,407.2,404,Active,2022-11-15,
P008024,S00377,Women's Denim Jacket,Fashion,Footwear,Adidas,445.67,343.59,1263,Active,2025-09-11,
P004395,S00984,Resistance Bands Set Standard,Sports & Fitness,Yoga,Nivia,8701.4,5045.62,1394,Inactive,2020-03-19,
P009466,S00844,Cold Pressed Groundnut Oil - Pack of 2,Grocery,Dairy,Nestle,186.85,112.82,1123,Active,2023-07-01,
P008730,S00456,Cookbook Recipes Collection Standard,Books,Fiction,Rupa,326.44,221.92,580,Discontinued,2019-08-16,
P001314,S00496,Camping Tent 2-Person - Pack of 2,Sports & Fitness,Yoga,Generic,10468.64,7271.68,1837,Active,2020-02-21,
P002292,S00016,Noise Cancelling Earbuds Standard,Electronics,Headphones,JBL,64844.64,37115.66,647,Inactive,2019-12-09,
P008752,S00749,Remote Control Car - Pack of 2,Toys,Board Games,Funskool,2178.44,1515.41,195,Active,2019-10-01,
P007978,S00156,Tyre Inflator Pump (New Edition),Automotive,Car Care,Michelin,6709.72,4886.56,641,Inactive,2025-11-17,
P006121,S00204,Matte Lipstick,Beauty & Personal Care,Haircare,Nivea,2225.81,1283.26,472,Active,2021-02-04,
P001539,S00192,Illustrated Children's Story Book,Books,Comics,HarperCollins,132.78,76.47,1361,Active,2025-07-15,
P009863,S00194,Car Dashboard Camera Combo,Automotive,Tools,Michelin,4704.14,3867.2,1653,Active,2024-10-21,
P003412,S00212,Perfume Eau De Parfum - Pack of 2,Beauty & Personal Care,Fragrances,WOW,1361.16,760.94,1460,Active,2024-06-18,
P001185,S00250,Car Seat Cover Set - Pack of 2,Automotive,Tools,Michelin,6704.31,4276.81,673,Active,2023-06-22,
P004407,S00566,Cycling Helmet - Pack of 2,Sports & Fitness,Outdoor Gear,SG,10270.42,8474.8,1481,Active,2020-10-22,
P001778,S00500,Tyre Inflator Pump (New Edition),Automotive,Car Care,Generic,222.51,143.77,1583,Active,2022-05-07,
